TYPE,X,Y
GRAFFITI,494334.8309999343,5457109.972246083
GRAFFITI,492546.56299988827,5456338.025245867
GRAFFITI,493418.7509999519,5452537.824244788
GRAFFITI,493419.2509999165,5452547.222244788
GRAFFITI,492652.5239999005,5454519.332245345
GRAFFITI,486542.404999863,5456828.955246001
GRAFFITI,495863.09099993424,5458640.349246521
GRAFFITI,494779.46499991574,5458646.190246523
GRAFFITI,494765.5879999448,5458900.8802465955
GRAFFITI,492119.4689999174,5457264.236246124
GRAFFITI,492103.9689999264,5457264.536246133
GRAFFITI,492089.0689999025,5457265.08524613
GRAFFITI,492073.91899989,5457265.385246127
GRAFFITI,492059.03099987097,5457266.789246127
GRAFFITI,490337.3619998627,5458791.854246556
GRAFFITI,494902.92099995463,5455932.199245754
GRAFFITI,492603.0429999073,5458667.403246523
GRAFFITI,493372.24199989054,5453069.111244937
GRAFFITI,495634.68699997937,5458683.447246528
GRAFFITI,492666.61799987586,5456166.621245817
GRAFFITI,493808.187999899,5457439.720246182
GRAFFITI,492963.76599993586,5456512.626245917
GRAFFITI,487231.67199988273,5455546.713245633
GRAFFITI,487076.5449998483,5455808.512245705
GRAFFITI,494512.8969999679,5456030.853245773
GRAFFITI,492262.94799992157,5450887.599244321
GRAFFITI,487819.00299986405,5457329.773246143
GRAFFITI,492610.7909999066,5456434.630245896
GRAFFITI,491523.76099991857,5455179.357245537
GRAFFITI,493408.5039999526,5455247.684245554
GRAFFITI,492542.54199992336,5454111.438245232
GRAFFITI,496815.40199994494,5457329.262246152
GRAFFITI,497788.7639999853,5456082.472245797
GRAFFITI,492761.7599998915,5458194.333246393
GRAFFITI,492660.20099988015,5456025.954245777
GRAFFITI,484891.8449998153,5456831.762245999
GRAFFITI,491325.036999868,5456696.179245961
GRAFFITI,488784.222999846,5457247.60124612
GRAFFITI,495147.2539999601,5452624.684244813
GRAFFITI,495009.0729999607,5458240.753246405
GRAFFITI,492609.44099987706,5458874.654246589
GRAFFITI,492601.6909999169,5458874.854246586
GRAFFITI,492593.99099987873,5458875.154246587
GRAFFITI,492586.34199994087,5458875.304246586
GRAFFITI,492578.59199988714,5458875.804246587
GRAFFITI,485148.3149998413,5456825.058245998
GRAFFITI,484759.81499984075,5456835.312246006
GRAFFITI,497630.778999984,5456510.507245915
GRAFFITI,494457.9889999639,5455912.6872457415
GRAFFITI,495202.810999924,5453566.049245078
GRAFFITI,486501.69399985607,5456054.007245785
GRAFFITI,493923.5909999186,5458269.254246407
GRAFFITI,494165.0639999577,5458259.125246412
GRAFFITI,494157.89399995585,5458259.425246416
GRAFFITI,494127.6939999232,5458259.825246407
GRAFFITI,494119.79399989377,5458260.024246408
GRAFFITI,492996.9229999389,5456893.4142460255
GRAFFITI,491117.78299990937,5458530.200246488
GRAFFITI,492621.85099993757,5458773.454246552
GRAFFITI,493233.6159999267,5458486.461246478
GRAFFITI,497683.4909999761,5452913.3382449
GRAFFITI,489377.68899986113,5457289.895246133
GRAFFITI,489370.18899989105,5457290.095246131
GRAFFITI,492289.7649998825,5458813.248246569
GRAFFITI,490797.5609998799,5456354.224245862
GRAFFITI,493328.44399989716,5458641.412246519
GRAFFITI,493321.0439998886,5458641.812246516
GRAFFITI,488163.6579998868,5457321.780246144
GRAFFITI,492686.6709999155,5453326.6972450195
GRAFFITI,490787.7639999094,5458196.861246394
GRAFFITI,490794.263999859,5458203.210246395
GRAFFITI,494970.1869999438,5458071.342246353
GRAFFITI,489889.5099998668,5456824.912246005
GRAFFITI,489889.6099998463,5456832.612246008
GRAFFITI,488763.73999986454,5457598.872246222
GRAFFITI,495599.0939999268,5451909.887244614
GRAFFITI,495278.29099996807,5454437.766245333
GRAFFITI,495277.08099995996,5454407.866245316
GRAFFITI,486995.8149998391,5456875.215246017
GRAFFITI,496601.8219999368,5455297.811245567
GRAFFITI,487741.01499983075,5456553.869245927
GRAFFITI,493588.6329999492,5456559.329245934
GRAFFITI,493819.84399994265,5458780.322246553
GRAFFITI,493812.3539998905,5458780.732246557
GRAFFITI,493804.79399992956,5458780.8222465515
GRAFFITI,493797.2039999079,5458780.982246557
GRAFFITI,493789.5539999337,5458781.2312465515
GRAFFITI,496285.55399993696,5458680.850246534
GRAFFITI,486500.4999998631,5456982.776246042
GRAFFITI,491988.7349999363,5457225.606246112
GRAFFITI,486509.9889998012,5457272.580246127
GRAFFITI,492311.5369998873,5458972.062246615
GRAFFITI,491235.028999882,5458367.717246443
GRAFFITI,494584.816999928,5456445.894245894
GRAFFITI,494534.01799991203,5456446.5432458995
GRAFFITI,494554.01699996134,5456446.5432458995
GRAFFITI,494402.92699993454,5456498.792245912
GRAFFITI,494380.16699995514,5456493.791245906
GRAFFITI,494875.6219999477,5451681.17424455
GRAFFITI,489877.506999842,5456363.404245868
GRAFFITI,492672.1649999406,5455077.425245509
GRAFFITI,492672.5149999178,5455084.625245507
GRAFFITI,493535.2299999508,5456245.582245839
GRAFFITI,486559.19499981776,5456730.621245978
GRAFFITI,494513.24299993174,5455127.346245529
GRAFFITI,494516.6539999083,5455147.221245527
GRAFFITI,494517.24699996354,5455186.019245542
GRAFFITI,493361.1169999543,5458635.16724651
GRAFFITI,492631.9379999207,5455637.213245667
GRAFFITI,492631.9779998936,5455647.162245671
GRAFFITI,492954.43399991817,5458907.061246591
GRAFFITI,488544.0059998524,5453576.628245079
GRAFFITI,492676.4989998995,5458814.304246568
GRAFFITI,492682.20299992943,5455912.808245743
GRAFFITI,490662.74999992264,5456780.673245984
GRAFFITI,490509.95399988303,5458620.9092465155
GRAFFITI,496289.9479999346,5458741.049246547
GRAFFITI,495627.64499996597,5459290.250246698
GRAFFITI,489883.21299988806,5456605.464245946
GRAFFITI,494271.55799995066,5458556.287246496
GRAFFITI,495516.09199992503,5453278.420245006
GRAFFITI,494398.8189999574,5456247.295245838
GRAFFITI,489777.6369998507,5457120.602246088
GRAFFITI,489766.2469998956,5457122.052246084
GRAFFITI,489781.8379998639,5457087.402246079
GRAFFITI,489950.7379999093,5456846.304246009
GRAFFITI,494351.74799993826,5457992.159246336
GRAFFITI,487622.00799986563,5454375.908245305
GRAFFITI,493948.9349999356,5452015.287244636
GRAFFITI,496712.25699995906,5456615.963245943
GRAFFITI,496704.50699993834,5456616.063245948
GRAFFITI,489006.91999985866,5456610.698245942
GRAFFITI,488991.66999989457,5456610.9472459415
GRAFFITI,488976.4209998449,5456611.397245939
GRAFFITI,488961.2209998728,5456611.74724594
GRAFFITI,488945.72099987714,5456612.147245944
GRAFFITI,488930.4209998689,5456612.646245937
GRAFFITI,488919.2209998503,5456612.796245938
GRAFFITI,492745.6139999299,5457409.803246174
GRAFFITI,492733.8139998797,5457420.053246169
GRAFFITI,492723.1639998804,5457429.2532461705
GRAFFITI,492710.8139999077,5457440.553246181
GRAFFITI,492699.0239999207,5457451.503246181
GRAFFITI,492719.8159999074,5457385.704246166
GRAFFITI,492793.12599988584,5457320.55524615
GRAFFITI,493624.22299991944,5458886.306246582
GRAFFITI,487742.99099986505,5453801.955245149
GRAFFITI,490373.1149998616,5451641.332244541
GRAFFITI,493307.0349998922,5456563.07424593
GRAFFITI,492302.16599988553,5457426.401246173
GRAFFITI,491825.62599990366,5456970.732246048
GRAFFITI,494132.40599995176,5455555.688245645
GRAFFITI,495158.8689999251,5457397.238246165
GRAFFITI,489143.3609998865,5457238.139246116
GRAFFITI,489136.3909998971,5457238.339246114
GRAFFITI,489128.79099984496,5457238.539246117
GRAFFITI,489121.19099985366,5457238.73924612
GRAFFITI,495194.3429999319,5458480.427246468
GRAFFITI,492587.3859999258,5454312.737245296
GRAFFITI,489974.7079998493,5456273.805245849
GRAFFITI,489963.7779998501,5456274.205245849
GRAFFITI,495492.64399992634,5458576.043246495
GRAFFITI,495477.8939999784,5458576.143246493
GRAFFITI,493958.62999989226,5454390.920245316
GRAFFITI,493460.09299988643,5458791.015246555
GRAFFITI,491512.44299987523,5456759.881245984
GRAFFITI,491498.69299987593,5456760.381245979
GRAFFITI,491611.4519998799,5459028.128246628
GRAFFITI,491616.85199991206,5459033.378246625
GRAFFITI,492972.31899994146,5456247.176245836
GRAFFITI,489894.05699985934,5457013.513246051
GRAFFITI,494454.48199991183,5455769.632245703
GRAFFITI,493251.18099991797,5456818.422245996
GRAFFITI,493442.187999896,5453687.758245117
GRAFFITI,491643.3539999043,5458776.027246557
GRAFFITI,491648.9539998712,5458781.527246556
GRAFFITI,491654.1039999016,5458786.827246557
GRAFFITI,491659.60399990366,5458792.2272465555
GRAFFITI,491664.903999887,5458797.828246557
GRAFFITI,491670.2539999074,5458803.078246565
GRAFFITI,491675.95499986445,5458808.628246562
GRAFFITI,491681.3049998852,5458814.028246569
GRAFFITI,491686.8149998857,5458819.229246561
GRAFFITI,487680.3019998464,5456856.017246013
GRAFFITI,493545.8049998875,5450977.540244353
GRAFFITI,492835.1359999078,5459011.061246624
GRAFFITI,495265.1449999774,5453769.23324514
GRAFFITI,487648.3629998174,5457234.46824612
GRAFFITI,492709.0689999311,5457231.253246114
GRAFFITI,489883.01299990684,5456597.314245933
GRAFFITI,492579.13199991203,5454086.78624523
GRAFFITI,496743.2159999749,5454400.376245314
GRAFFITI,495265.1449999774,5453769.23324514
GRAFFITI,493507.2839999573,5458746.366246544
GRAFFITI,493739.1709999526,5458370.218246433
GRAFFITI,492180.53099991597,5456762.140245991
GRAFFITI,492690.29499992455,5458165.556246379
GRAFFITI,492182.56099987193,5456758.840245981
GRAFFITI,495455.517999921,5457777.085246276
GRAFFITI,495451.3589999349,5457777.22424627
GRAFFITI,495413.66099993774,5457732.54324626
GRAFFITI,492100.2329999032,5458805.443246565
GRAFFITI,492093.8629999127,5458807.64324656
GRAFFITI,493368.55099995044,5452816.046244866
GRAFFITI,493368.55099995044,5452816.046244866
GRAFFITI,492674.5589998961,5455512.048245632
GRAFFITI,495921.78499996546,5459089.898246646
GRAFFITI,490520.47399991093,5458610.910246509
GRAFFITI,491559.4799999262,5459668.794246802
GRAFFITI,493757.74699993146,5452086.986244668
GRAFFITI,492664.5979999021,5456143.952245807
GRAFFITI,494786.45499995624,5455907.675245743
GRAFFITI,494893.566999952,5456445.7962458925
GRAFFITI,494895.6579999656,5456456.165245895
GRAFFITI,492686.6709999219,5453336.855245023
GRAFFITI,493426.4999999541,5452880.565244892
GRAFFITI,492630.64099992265,5453786.185245141
GRAFFITI,495915.3269999628,5457317.052246141
GRAFFITI,495915.95699998713,5457325.25224615
GRAFFITI,495915.95599993994,5457333.35224615
GRAFFITI,484607.76099984086,5457356.663246149
GRAFFITI,493114.20299989,5455945.442245755
GRAFFITI,491725.1119998818,5455931.940245754
GRAFFITI,491652.8629998729,5455887.639245732
GRAFFITI,492774.34199990984,5458365.235246434
GRAFFITI,497244.8769999377,5456655.999245959
GRAFFITI,493983.0909999339,5458420.263246458
GRAFFITI,493759.14399994566,5458781.921246558
GRAFFITI,493751.9639998936,5458782.221246555
GRAFFITI,492089.692999883,5453682.640245112
GRAFFITI,489315.29699984926,5456749.043245982
GRAFFITI,489299.9469999014,5456749.443245981
GRAFFITI,494344.19499996427,5458656.813246523
GRAFFITI,492113.5789998865,5456050.7452457845
GRAFFITI,494418.85599992034,5455257.514245557
GRAFFITI,486556.2669998112,5456012.366245767
GRAFFITI,493061.5909998802,5458237.388246404
GRAFFITI,493426.35999994824,5452839.917244874
GRAFFITI,493431.8699999176,5452847.967244875
GRAFFITI,494156.13499995955,5458725.626246545
GRAFFITI,489772.1869998406,5457277.255246128
GRAFFITI,489691.4369998795,5457272.4022461325
GRAFFITI,494912.58799997077,5457614.694246223
GRAFFITI,492098.5219998728,5457063.287246074
GRAFFITI,492441.36799988325,5457312.376246138
GRAFFITI,492425.0679999337,5457312.676246145
GRAFFITI,487427.81099983933,5457642.3742462285
GRAFFITI,487327.0119998292,5457647.274246236
GRAFFITI,489777.5889998499,5456991.681246051
GRAFFITI,487311.71299985,5457649.724246237
GRAFFITI,487289.71299981506,5457653.174246228
GRAFFITI,487279.9629998315,5457654.723246236
GRAFFITI,487260.47299987637,5457657.823246238
GRAFFITI,487234.0449998653,5457661.664246236
GRAFFITI,487210.3649998784,5457665.7742462335
GRAFFITI,495206.03699995775,5457881.997246298
GRAFFITI,493430.5509999111,5453090.7132449495
GRAFFITI,495246.31499991426,5457824.838246286
GRAFFITI,489839.64399985754,5450960.708244344
GRAFFITI,497577.4859999634,5456616.39524594
GRAFFITI,489105.94099990325,5457239.139246115
GRAFFITI,492637.170999883,5457758.384246265
GRAFFITI,492577.6199998989,5457420.284246169
GRAFFITI,489801.4029998759,5450976.007244355
GRAFFITI,493988.0889999256,5458519.663246479
GRAFFITI,493367.241999918,5452750.417244849
GRAFFITI,493367.24199990096,5452761.616244858
GRAFFITI,496815.5019999776,5457339.562246145
GRAFFITI,491856.0559998762,5457970.26924633
GRAFFITI,494282.1269999567,5455368.627245588
GRAFFITI,488914.1419998353,5457301.656246133
GRAFFITI,494766.31699990196,5458003.492246335
GRAFFITI,494633.9929999701,5458101.682246369
GRAFFITI,485032.1249998136,5456827.510245996
GRAFFITI,485021.7249997857,5456827.910246002
GRAFFITI,486497.936999826,5455797.8082457045
GRAFFITI,489144.750999881,5457295.590246132
GRAFFITI,489136.74099990306,5457295.790246137
GRAFFITI,494307.7359999071,5458692.965246533
GRAFFITI,495217.0169999303,5450887.269244326
GRAFFITI,494999.23399996175,5458182.232246388
GRAFFITI,490980.6499998601,5456772.828245989
GRAFFITI,492606.9519999384,5456795.172245999
GRAFFITI,493461.95099993644,5458436.828246453
GRAFFITI,493367.64199993614,5452801.766244864
GRAFFITI,491584.6569998796,5455755.6902457
GRAFFITI,494627.3739999362,5455117.832245522
GRAFFITI,490503.13699987094,5458542.691246481
GRAFFITI,493021.31899993715,5456511.666245914
GRAFFITI,493427.24099990295,5452973.065244917
GRAFFITI,492547.6609998902,5454008.226245202
GRAFFITI,489880.65399988164,5456519.504245913
GRAFFITI,495953.9099999319,5457130.552246084
GRAFFITI,489875.4459999013,5456307.626245859
GRAFFITI,494995.9189999554,5457940.232246322
GRAFFITI,494212.55899995996,5455573.435245648
GRAFFITI,489838.25799984764,5456990.963246053
GRAFFITI,488832.20299983665,5457246.635246119
GRAFFITI,492697.0369998867,5456957.555246042
GRAFFITI,492646.175999883,5454365.73524531
GRAFFITI,492647.3859999413,5454376.934245308
GRAFFITI,493485.0899999558,5455635.74124567
GRAFFITI,491871.5679999101,5453483.175245052
GRAFFITI,491917.40999989025,5459023.0412466265
GRAFFITI,492552.63499993214,5454397.4362453185
GRAFFITI,486132.2319998672,5456117.205245798
GRAFFITI,486582.5569998404,5456051.40724578
GRAFFITI,492551.060999882,5451765.614244574
GRAFFITI,492434.01799992257,5457355.925246156
GRAFFITI,489895.4359998672,5457040.93324606
GRAFFITI,491651.2549999051,5455839.290245726
GRAFFITI,491013.7149999114,5458001.61424633
GRAFFITI,494959.68099997274,5457261.13624613
GRAFFITI,494354.84099991136,5458396.058246452
GRAFFITI,492418.2699998861,5457255.325246123
GRAFFITI,492408.3699999286,5457255.525246126
GRAFFITI,492398.81999993406,5457256.025246128
GRAFFITI,487390.4179998175,5457643.021246238
GRAFFITI,497908.9290000034,5456668.710245963
GRAFFITI,495237.9309999253,5455265.560245562
GRAFFITI,493469.7189999578,5455066.868245512
GRAFFITI,497507.0069999702,5456103.994245797
GRAFFITI,484825.852999783,5456833.536245998
GRAFFITI,490046.7989998649,5456686.055245966
GRAFFITI,491288.39699991123,5456296.314245856
GRAFFITI,489884.6429998484,5456637.884245947
GRAFFITI,494443.80099992175,5457702.831246256
GRAFFITI,494451.4499999241,5457852.161246297
GRAFFITI,492273.5089999241,5453413.734245036
GRAFFITI,491588.2179998711,5453647.056245102
GRAFFITI,492153.8259998733,5455281.211245569
GRAFFITI,492166.47599991015,5455281.011245571
GRAFFITI,492299.84499992913,5455328.314245581
GRAFFITI,492217.62399986933,5455391.960245598
GRAFFITI,492430.2429998798,5456719.397245966
GRAFFITI,492415.19299993763,5456719.8962459685
GRAFFITI,496083.36799998884,5456618.75124595
GRAFFITI,493258.13199993735,5458797.162246563
GRAFFITI,492058.8239999302,5457323.336246147
GRAFFITI,496505.727999986,5458740.323246542
GRAFFITI,491316.7249998753,5455110.2372455215
GRAFFITI,494867.69499995623,5456183.649245823
GRAFFITI,488576.8139998659,5453515.872245064
GRAFFITI,492187.4709999361,5457118.139246083
GRAFFITI,496787.81899999396,5454770.319245419
GRAFFITI,495197.19699995354,5457980.186246334
GRAFFITI,495206.87699997274,5457980.286246332
GRAFFITI,495721.9059999354,5456642.353245954
GRAFFITI,487496.00399986655,5456803.884245989
GRAFFITI,492268.47899987194,5458823.522246569
GRAFFITI,494739.4639999164,5458646.74024652
GRAFFITI,494729.46299993916,5458646.990246518
GRAFFITI,492089.9809998808,5456764.739245984
GRAFFITI,489951.3479999055,5456854.004246016
GRAFFITI,491866.61099993164,5458847.887246577
GRAFFITI,491860.95999987744,5458853.637246579
GRAFFITI,491855.7099998764,5458859.486246579
GRAFFITI,491850.2199998905,5458865.035246583
GRAFFITI,494037.33699994534,5458564.054246498
GRAFFITI,493025.5449999124,5456237.520245837
GRAFFITI,487572.63599985454,5457378.771246157
GRAFFITI,497438.99199999316,5456655.089245949
GRAFFITI,492323.0099999129,5456812.444245997
GRAFFITI,492337.8009999238,5456811.944246002
GRAFFITI,494105.96099995624,5458359.034246437
GRAFFITI,494097.5819999191,5458359.234246439
GRAFFITI,492668.6769999453,5455015.9262454985
GRAFFITI,491961.50999991235,5456822.886246003
GRAFFITI,484990.1159998175,5456725.260245966
GRAFFITI,484980.57599983626,5456725.661245975
GRAFFITI,496384.12199994293,5457331.304246148
GRAFFITI,491523.76099991857,5455179.357245537
GRAFFITI,497884.00199997384,5458677.83424653
GRAFFITI,494010.4629999303,5457764.823246268
GRAFFITI,495197.9659999458,5453260.498244993
GRAFFITI,492839.11099993665,5457504.65524619
GRAFFITI,492820.11099994974,5457513.655246198
GRAFFITI,492806.01099994907,5457519.705246199
GRAFFITI,492792.5109998825,5457525.255246203
GRAFFITI,492778.1609999254,5457530.7042462
GRAFFITI,492764.3109999466,5457536.7542461995
GRAFFITI,492746.3209999428,5457544.854246212
GRAFFITI,492556.82399988396,5454531.733245353
GRAFFITI,492557.12399992783,5454540.933245356
GRAFFITI,492559.23299989954,5454624.131245379
GRAFFITI,490417.98699989024,5456788.314245986
GRAFFITI,492553.9249999405,5454435.7852453245
GRAFFITI,495252.10699991015,5458293.438246418
GRAFFITI,492394.29999987915,5458905.700246596
GRAFFITI,491230.2099999288,5458217.916246395
GRAFFITI,498059.90099999117,5455389.725245596
GRAFFITI,494004.547999939,5455790.641245709
GRAFFITI,494905.4389999352,5457192.596246114
GRAFFITI,494914.4559999391,5457946.162246316
GRAFFITI,493899.8509999401,5451010.105244355
GRAFFITI,495595.96599998337,5455300.662245574
GRAFFITI,493438.58799993125,5458479.844246473
GRAFFITI,495056.02599991974,5456440.246245901
GRAFFITI,496790.1089999713,5454712.029245407
GRAFFITI,491705.4319998827,5456046.719245779
GRAFFITI,486592.8559998654,5456051.007245778
GRAFFITI,493361.84899994364,5458653.0342465155
GRAFFITI,495473.1879999146,5457492.646246196
GRAFFITI,495380.86199997936,5457452.294246185
GRAFFITI,495390.8609999525,5457452.294246183
GRAFFITI,495370.9119999519,5457452.644246177
GRAFFITI,497391.95299999387,5451802.547244587
GRAFFITI,487141.3059998595,5456872.463246009
GRAFFITI,485082.4749997845,5456826.359245998
GRAFFITI,494182.65099992335,5456190.95324583
GRAFFITI,496918.87599996326,5454405.875245318
GRAFFITI,494324.71299990645,5458693.166246532
GRAFFITI,498202.4470000144,5458677.693246532
GRAFFITI,498212.3970000108,5458677.694246529
GRAFFITI,493894.21999991935,5458461.672246468
GRAFFITI,492673.34299994353,5456348.353245866
GRAFFITI,493855.4329999456,5456253.97624584
GRAFFITI,493106.64199988905,5458163.140246378
GRAFFITI,488621.4359998576,5453574.745245076
GRAFFITI,493372.99199995387,5453099.710244954
GRAFFITI,495169.47899996483,5457551.557246207
GRAFFITI,495441.8199999393,5457451.295246182
GRAFFITI,490057.21399984567,5457001.799246049
GRAFFITI,489978.93999989406,5457002.660246045
GRAFFITI,492828.5449999409,5458766.306246555
GRAFFITI,496728.4659999399,5454376.676245307
GRAFFITI,495180.1169999366,5456896.143246018
GRAFFITI,494963.59799995966,5458686.931246533
GRAFFITI,493425.28999993345,5452754.219244853
GRAFFITI,495985.2759999255,5453550.730245076
GRAFFITI,494663.8669999025,5456560.092245928
GRAFFITI,495751.56399994507,5457345.852246155
GRAFFITI,494100.5789999625,5458013.4542463375
GRAFFITI,492519.4459998802,5458665.302246528
GRAFFITI,487578.1069998661,5457276.31824613
GRAFFITI,497224.77599995997,5456656.100245958
GRAFFITI,497214.77499996504,5456656.100245953
GRAFFITI,497216.52299995534,5456608.902245939
GRAFFITI,494687.2179999208,5456486.793245901
GRAFFITI,495752.76799997204,5458173.850246386
GRAFFITI,495601.161999977,5458132.547246377
GRAFFITI,484365.474999774,5457077.863246067
GRAFFITI,492578.43299989746,5454070.586245221
GRAFFITI,492359.22499989416,5457012.794246061
GRAFFITI,492619.0919999028,5458191.773246388
GRAFFITI,486352.6549998427,5456733.538245972
GRAFFITI,496951.41399993486,5456212.921245829
GRAFFITI,489493.9909998523,5457286.648246137
GRAFFITI,488913.68699986645,5455204.486245537
GRAFFITI,488896.6059998708,5455269.785245562
GRAFFITI,495147.2889999079,5452600.22724481
GRAFFITI,493382.75699992216,5455064.946245504
GRAFFITI,496891.5699999399,5454856.816245444
GRAFFITI,495559.2889999581,5458684.445246534
GRAFFITI,490972.52499987866,5450234.977244135
GRAFFITI,492143.8709999406,5456756.040245987
GRAFFITI,493931.7309999604,5454390.520245314
GRAFFITI,495657.45299993176,5457873.350246304
GRAFFITI,486504.29099985975,5456887.124246023
GRAFFITI,494032.9319999168,5452013.587244649
GRAFFITI,497978.3579999487,5458637.779246521
GRAFFITI,491604.9449999187,5456273.635245845
GRAFFITI,491605.3449999138,5456285.535245849
GRAFFITI,494959.22099992406,5457240.98624612
GRAFFITI,494959.78099992406,5457251.036246124
GRAFFITI,492108.04299992614,5458803.3942465605
GRAFFITI,495003.4569999692,5458754.232246552
GRAFFITI,495039.3289999463,5454833.882245436
GRAFFITI,496161.90699996485,5458273.8542464115
GRAFFITI,486555.2339998524,5456789.16224599
GRAFFITI,492444.12299991486,5455384.965245596
GRAFFITI,495653.2529999408,5456787.00324599
GRAFFITI,483744.655999788,5458160.722246379
GRAFFITI,495425.1699999278,5456233.802245839
GRAFFITI,492346.63799988216,5456569.145245933
GRAFFITI,492330.88699990086,5456569.494245931
GRAFFITI,493006.8929999183,5458905.511246589
GRAFFITI,489666.84799987223,5457186.451246099
GRAFFITI,489659.34799988754,5457186.701246109
GRAFFITI,490528.4609998979,5450138.247244108
GRAFFITI,490525.3509999132,5450153.297244111
GRAFFITI,496359.89799998276,5458680.552246531
GRAFFITI,496345.1979999339,5458680.652246526
GRAFFITI,492577.6199998989,5457420.284246169
GRAFFITI,492577.6199998989,5457420.284246169
GRAFFITI,491316.78399992693,5458530.63224648
GRAFFITI,491315.9709998598,5458539.785246487
GRAFFITI,491316.0149999131,5458543.818246495
GRAFFITI,491316.00699990976,5458547.718246486
GRAFFITI,491281.67799985845,5458553.76324649
GRAFFITI,491268.8949998597,5458560.1332464935
GRAFFITI,491268.9449998609,5458562.652246493
GRAFFITI,491268.9689999231,5458565.211246496
GRAFFITI,493423.88999991654,5452668.870244822
GRAFFITI,493426.239999936,5452820.2672448745
GRAFFITI,492577.6199998989,5457420.284246169
GRAFFITI,494695.4179999447,5456444.644245897
GRAFFITI,494839.24699997256,5456436.295245899
GRAFFITI,494845.5169999651,5456442.9452459
GRAFFITI,492504.2719998821,5457152.479246098
GRAFFITI,495088.76799994276,5455742.455245692
GRAFFITI,488758.44299986167,5457306.615246135
GRAFFITI,496042.7169999625,5456528.712245926
GRAFFITI,494278.4189999139,5452844.409244883
GRAFFITI,494679.5619999668,5458649.239246522
GRAFFITI,494669.36199992325,5458649.289246524
GRAFFITI,493717.10699992755,5458934.553246605
GRAFFITI,491632.0219998951,5455195.897245541
GRAFFITI,484576.8279998438,5456736.314245975
GRAFFITI,492397.6219998841,5457141.426246089
GRAFFITI,494897.6059999675,5458688.031246525
GRAFFITI,497214.60399993125,5456215.764245835
GRAFFITI,489113.8359998355,5456912.270246029
GRAFFITI,489123.8959998662,5456917.870246032
GRAFFITI,489100.26599984965,5456918.499246027
GRAFFITI,497255.6799999434,5454182.574245253
GRAFFITI,494541.14099993295,5458491.930246472
GRAFFITI,495129.6499999745,5457454.227246185
GRAFFITI,494179.0849999173,5458725.326246541
GRAFFITI,494171.43499990366,5458725.426246537
GRAFFITI,494163.78499989747,5458725.576246544
GRAFFITI,490475.552999912,5450392.641244182
GRAFFITI,490476.0029998642,5450404.040244194
GRAFFITI,486696.5829998367,5457299.52824613
GRAFFITI,489874.6189998708,5456261.114245837
GRAFFITI,489874.81899984734,5456268.714245844
GRAFFITI,490645.66799985844,5458280.764246412
GRAFFITI,494322.38699996093,5458598.56724651
GRAFFITI,493489.28899991815,5455814.138245717
GRAFFITI,488837.42599989247,5456245.68424584
GRAFFITI,495458.102999918,5453225.690244982
GRAFFITI,495041.8669999281,5454898.358245462
GRAFFITI,492260.73199989606,5456760.393245981
GRAFFITI,492066.4939998965,5458644.263246518
GRAFFITI,490511.8879998839,5457829.803246281
GRAFFITI,493423.03999995254,5455831.937245721
GRAFFITI,489239.15799985605,5456750.892245983
GRAFFITI,495390.1609999288,5456646.8492459515
GRAFFITI,495954.2069999723,5457331.352246144
GRAFFITI,491944.8329999131,5456691.08624597
GRAFFITI,491472.4089998723,5459115.123246654
GRAFFITI,492903.75799987995,5456398.850245886
GRAFFITI,496685.58299994265,5458117.2092463635
GRAFFITI,494432.4099999002,5458452.289246464
GRAFFITI,494530.31099994,5458492.290246477
GRAFFITI,489379.227999855,5451336.642244453
GRAFFITI,492366.1689999304,5457257.644246127
GRAFFITI,495520.2279999781,5456645.502245959
GRAFFITI,493512.0499999542,5455715.691245692
GRAFFITI,495382.31199991994,5453280.111244998
GRAFFITI,492794.91699988785,5456514.854245918
GRAFFITI,492619.07099987916,5458256.116246412
GRAFFITI,492675.18899992853,5458263.095246416
GRAFFITI,492665.74899993767,5458263.385246409
GRAFFITI,492662.4889999171,5458272.705246417
GRAFFITI,492676.8869999067,5458273.514246411
GRAFFITI,492618.2699999395,5458274.015246413
GRAFFITI,492618.01999993203,5458280.765246412
GRAFFITI,492616.9189998837,5458302.464246423
GRAFFITI,492676.0669999011,5458303.014246418
GRAFFITI,492668.5669999467,5458303.314246422
GRAFFITI,492661.0669999361,5458303.564246419
GRAFFITI,492653.0669999338,5458303.614246416
GRAFFITI,491604.8949999007,5456264.435245841
GRAFFITI,493286.7359999121,5456563.274245924
GRAFFITI,494958.96999996435,5457462.7642461825
GRAFFITI,497641.0749999703,5453932.576245183
GRAFFITI,495146.3679999371,5455563.257245651
GRAFFITI,494367.4379999082,5458498.35824648
GRAFFITI,494180.54299992736,5458315.926246425
GRAFFITI,494172.4289999192,5456551.737245924
GRAFFITI,495844.32899998635,5456738.153245979
GRAFFITI,494315.2479999289,5457973.558246323
GRAFFITI,486114.7319998414,5456236.90724583
GRAFFITI,487502.6259998661,5455286.266245569
GRAFFITI,495065.4119999476,5457254.037246121
GRAFFITI,489182.53999986866,5457334.390246147
GRAFFITI,492475.37799991015,5456664.676245955
GRAFFITI,498090.1469999687,5458781.482246554
GRAFFITI,491674.6589998895,5455660.743245677
GRAFFITI,495455.7279999649,5455338.361245581
GRAFFITI,494597.9739999339,5457886.952246301
